Timestamp,Open,OpenScaled,High,Low,Close,CloseScaled,Volume,EMA_20,EMA_40,EMA_200,RSI,MACD,Signal,PercentChange
2002-10-18,87.65,8765,89.11,86.93,88.64,8864,47448700,89.97787179,90.22193382,92.57258788,43.66786141,-0.455025435,-0.396071417,4
2002-10-17,88.87,8887,89.3,87.85,88.27,8827,68534100,89.81521733,90.12671753,92.52977606,33.91773432,-0.533217413,-0.423500616,19
2002-10-16,87.41,8741,87.8,85.92,86.55,8655,62977800,89.50424425,89.95224351,92.4702758,32.74739583,-0.72561036,-0.483922565,-25
2002-10-15,86.99,8699,88.72,86.85,88.7,8870,82320300,89.42764956,89.89115846,92.43276061,42.76354973,-0.696566539,-0.52645136,48
2002-10-14,83.2,8320,84.85,83.04,84.63,8463,40631900,88.97073056,89.63451658,92.35512121,35.9,-0.990545693,-0.619270226,5
2002-10-11,82.1,8210,84.73,81.82,84.16,8416,82308300,88.51256574,89.36746699,92.27357771,38.35470085,-1.247075849,-0.744831351,43
2002-10-10,77.94,7794,81.07,77.07,80.63,8063,76749000,87.7618452,88.94124909,92.15772122,29.3814433,-1.715444765,-0.938954034,32
2002-10-09,79.09,7909,79.7,77.78,78.1,7810,79956400,86.84166946,88.41240767,92.01784339,27.24902216,-2.264674601,-1.204098147,-29
2002-10-08,79.81,7981,81.31,78.2,80.37,8037,79531000,86.22531999,88.0200951,91.90194445,30.94059406,-2.488092,-1.460896918,15
2002-10-07,80.06,8006,81.2,78.55,79.13,7913,53188000,85.54957523,87.58643193,91.77486043,27.76215348,-2.733697175,-1.715456969,-21
2002-10-04,82.8,8280,82.92,79.58,80.8,8080,68483700,85.09723473,87.25538647,91.66565784,34.70873786,-2.761750264,-1.924715628,-19
2002-10-03,83.14,8314,84.6,81.95,82.31,8231,55547000,84.8317838,87.0141481,91.57256672,33.82533825,-2.631800403,-2.066132583,-11
2002-10-02,84.69,8469,85.53,82.6,83.15,8315,56749100,84.67161392,86.82565307,91.48876008,37.02647658,-2.432987259,-2.139503518,-30
2002-10-01,82.43,8243,85.77,81.47,85.72,8572,67198100,84.77146021,86.77171878,91.43135948,41.59425765,-2.04448138,-2.120499091,48
2002-09-30,82,8200,82.8,80.9,81.79,8179,73096400,84.48751162,86.5287081,91.33542556,38.13647385,-2.030301772,-2.102459627,-12
2002-09-27,85,8500,85.63,82.75,82.75,8275,64648300,84.32203432,86.34438088,91.24999844,40.63136456,-1.919473854,-2.065862472,-35
2002-09-26,85.02,8502,85.97,84.45,85.73,8573,53638000,84.45612629,86.31441108,91.19507308,48.66536458,-1.57304772,-1.967299522,16
2002-09-25,83.37,8337,84.77,82.04,84.35,8435,59294400,84.44601903,86.21858615,91.1269629,42.73789649,-1.393790234,-1.852597664,24
2002-09-24,82.44,8244,83.65,81.85,82.31,8231,69507000,84.24258864,86.02792341,91.03923193,45.84527221,-1.400197728,-1.762117677,-17
2002-09-23,83.65,8365,84.06,82.69,83.66,8366,46893800,84.18710401,85.91241495,90.96580673,49.13194444,-1.281568868,-1.666007915,-9
2002-09-20,84.92,8492,85.2,84.05,84.35,8435,46325600,84.20261791,85.83619959,90.89997781,57.16486903,-1.11897852,-1.556602036,-5
2002-09-19,85.99,8599,86.8,84.7,84.7,8470,48510500,84.24998764,85.78077522,90.83828649,63.87720774,-0.9509208,-1.435465789,-26
2002-09-18,87.01,8701,88.5,86.28,86.95,8695,54719400,84.50713167,85.83781057,90.79959707,63.84680135,-0.628927762,-1.274158184,-11
2002-09-17,90.89,9089,91.19,87.75,87.83,8783,47609700,84.82359532,85.93499055,90.77004884,68.58974359,-0.299287316,-1.07918401,-23
2002-09-16,89.31,8931,89.89,88.46,89.89,8989,28167600,85.30611005,86.12791784,90.76129214,69.10466583,0.126719156,-0.838003377,2
2002-09-13,88.69,8869,89.9,88.25,89.67,8967,41131000,85.72171862,86.30070233,90.75043351,66.35555556,0.44149096,-0.582104509,2
2002-09-12,90.75,9075,90.84,88.99,89.45,8945,43601700,86.07679304,86.45432661,90.73749387,64.39670932,0.665525953,-0.332578417,-19
2002-09-11,92.47,9247,93.33,91.1,91.13,9113,27711200,86.55805084,86.68240824,90.74139941,62.88708909,0.967484696,-0.072565794,-7
2002-09-10,91.14,9114,91.78,90.56,91.7,9170,41416600,87.04776029,86.92716881,90.75093772,78.10550199,1.238506679,0.1896487,11
2002-09-09,89.1,8910,91.35,88.8,90.66,9066,33998400,87.39178312,87.10925814,90.75003287,72.33201581,1.353768839,0.422472728,7
2002-09-06,89.75,8975,90.57,89.34,90,9000,38622200,87.64018472,87.25026994,90.74256985,63.87264457,1.375996813,0.613177545,13
2002-09-05,88.49,8849,89.43,87.5,88.78,8878,67250900,87.74873856,87.32489091,90.72304179,64.54366382,1.28040908,0.746623852,-9
2002-09-04,88.61,8861,90.25,88.06,89.54,8954,51099500,87.91933489,87.43294502,90.71127023,75.91397849,1.25155363,0.847609808,14
2002-09-03,90.73,9073,91,88.15,88.28,8828,76586400,87.95368395,87.47426477,90.68707849,66.66666667,1.114170543,0.900921955,-39
2002-08-30,91.68,9168,93.39,91.4,91.78,9178,30366700,88.318095,87.68430064,90.69795333,72.28554289,1.273039401,0.975345444,-4
2002-08-29,91.27,9127,93.05,90.81,92.14,9214,42965700,88.68208595,87.90165182,90.71230206,72.30215827,1.411719681,1.062620291,0
2002-08-28,93.28,9328,93.49,91.8,92.1,9210,38970600,89.00760157,88.1064493,90.72610999,67.79543884,1.501093465,1.150314926,-22
2002-08-27,95.7,9570,96.25,93.5,94.16,9416,35335700,89.49830619,88.40174445,90.76027805,70.22364217,1.718339667,1.263919874,-12
2002-08-26,94.91,9491,95.64,93.5,95.26,9526,33830100,90.04703893,88.7362935,90.80505141,68.27773996,1.956713875,1.402478674,6
2002-08-23,96.01,9601,96.15,94.15,94.6,9460,33716400,90.48065427,89.02232797,90.84281209,66.29213483,2.068525987,1.535688137,-22
2002-08-22,95.49,9549,97.15,95.07,96.68,9668,38399800,91.07106815,89.39587294,90.90089356,71.2772219,2.29848105,1.68824672,9
2002-08-21,95.06,9506,95.78,93.57,95.75,9575,39628900,91.51668071,89.70583036,90.94914338,64.22413793,2.378263723,1.82625012,14
2002-08-20,94.82,9482,95.4,93.62,94.39,9439,30508300,91.79033016,89.93432644,90.98338076,57.89782736,2.305178765,1.922035849,-11
2002-08-19,93.46,9346,95.75,93.1,95.4,9540,33669900,92.13410824,90.20094466,91.02732722,63.94117647,2.302218428,1.998072365,23
2002-08-16,92.82,9282,94.08,92,93.22,9322,36517300,92.23752651,90.34821566,91.04914486,58.69330454,2.099759835,2.018409859,-3
2002-08-15,92.84,9284,93.99,92.2,93.5,9350,45551500,92.35776208,90.50196123,91.07353147,63.42434585,1.939545725,2.002637032,13
2002-08-14,89.02,8902,92.63,88.02,92.22,9222,57423600,92.34464188,90.585768,91.08493912,57.40331492,1.689810502,1.940071726,36
2002-08-13,90.15,9015,91.66,88.65,88.97,8897,49690500,92.02324741,90.50695005,91.06389495,51.71727227,1.215632644,1.79518391,-19
2002-08-12,89.99,8999,91.27,89.55,90.62,9062,25841700,91.8896048,90.51246468,91.05947809,46.82017544,0.961896343,1.628526396,-8
2002-08-09,90.1,9010,91.94,89.35,91.29,9129,41879200,91.83249958,90.55039324,91.06177184,47.70889488,0.805585608,1.463938239,3
2002-08-08,88.42,8842,91.1,87.8,90.95,9095,48339800,91.748452,90.56988625,91.06065968,46.94960212,0.646816962,1.300513983,32
2002-08-07,87.87,8787,88.5,85.77,88.1,8810,43289400,91.40098038,90.44940399,91.03120038,34.57230143,0.287704012,1.097951989,17
2002-08-06,85.23,8523,87.9,85.11,86.59,8659,64730000,90.94279178,90.26114038,90.98700933,28.37905237,-0.117386806,0.85488423,33
2002-08-05,86.49,8649,86.93,83.55,83.77,8377,47191300,90.25966875,89.94449939,90.91519829,25.6190905,-0.658385176,0.552230349,-35
2002-08-02,88.5,8850,88.91,85.62,86.79,8679,51772900,89.92922411,89.79062137,90.87415154,28.63930886,-0.833829652,0.275018349,-23
2002-08-01,90.88,9088,91.35,88.33,88.78,8878,66571900,89.81977419,89.74132277,90.85331421,35.60512185,-0.803037379,0.059407203,-27
2002-07-31,90.49,9049,91.55,89.25,91.16,9116,44669900,89.94741475,89.81052653,90.85636581,43.59889021,-0.579903406,-0.068454919,2
2002-07-30,89.32,8932,91.4,88.72,90.94,9094,47532200,90.04194667,89.8656228,90.85719799,40.87561375,-0.416024613,-0.137968858,13
2002-07-29,87.5,8750,90.34,87.3,89.77,8977,53492900,90.01604699,89.86095827,90.8463801,42.63764405,-0.37622186,-0.185619458,48
2002-07-26,84.65,8465,85.93,83.8,85.6,8560,41206800,89.59547109,89.65310665,90.79417732,35.54172767,-0.673399511,-0.283175469,19
2002-07-25,84.27,8427,85.85,81.6,84,8400,87176600,89.06256908,89.37734535,90.72657356,35.13024602,-1.026192263,-0.431778827,-9
2002-07-24,78.13,7813,85.12,77.68,84.72,8472,107022800,88.64899107,89.15015777,90.66680666,41.53723616,-1.233466444,-0.592116351,59
2002-07-23,82.55,8255,83.24,79.75,79.95,7995,74484100,87.82051573,88.70136959,90.56017177,31.1016649,-1.762316969,-0.826156474,-28
2002-07-22,84.1,8410,85.91,81.45,82.2,8220,78134000,87.28522852,88.38422961,90.47698598,34.75343844,-1.977087984,-1.056342776,-30
2002-07-19,86.76,8676,87.55,84.3,84.71,8471,77572600,87.03996866,88.2049989,90.41960304,40.24390244,-1.922597036,-1.229593628,-36
2002-07-18,90.7,9070,91.1,87.75,87.8,8780,32656700,87.1123526,88.18524285,90.39353733,49.53445065,-1.611499034,-1.305974709,-33
2002-07-17,92.46,9246,93.3,89.75,90.74,9074,48880600,87.45784283,88.30986515,90.39698472,56.16641902,-1.114866707,-1.267753109,1
2002-07-16,91.12,9112,92.38,89.87,90.56,9056,53282400,87.75328637,88.41962783,90.39860677,60.94808126,-0.727421246,-1.159686736,-20
2002-07-15,91.64,9164,92.4,87.89,92.34,9234,77317200,88.19011624,88.61086549,90.41792411,59.32146456,-0.273583107,-0.982466011,5
2002-07-12,93.33,9333,93.89,91.52,91.85,9185,39018600,88.53867659,88.76887206,90.43217362,55.42978422,0.046017521,-0.776769304,-11
2002-07-11,91.76,9176,93.35,90.32,92.87,9287,59476500,88.95118359,88.96892708,90.4564306,53.17725753,0.377259979,-0.545963448,8
2002-07-10,96,9600,96.07,92.04,92.12,9212,50522500,89.25297563,89.12263795,90.47298353,52.15014577,0.572652105,-0.322240337,-37
2002-07-09,97.73,9773,98.34,95.01,95.6,9560,28620400,89.85745414,89.43860683,90.52399862,59.79831933,0.996817991,-0.058428672,-26
2002-07-08,98.98,9898,99.7,97.56,98.07,9807,19118600,90.63960136,89.8596504,90.59908321,72.22816399,1.514818979,0.256220859,-13
2002-07-05,96.78,9678,99.53,96.66,99.31,9931,19013500,91.46535361,90.32064306,90.685759,77.64535934,2.002314693,0.605439625,39
2002-07-03,94.62,9462,95.84,93.72,95.51,9551,30565800,91.85055803,90.57378243,90.7337614,67.53331167,2.058303476,0.896012396,5
2002-07-02,96.86,9686,97.2,94.77,94.97,9497,34213900,92.14764774,90.78823206,90.77591303,78.29691032,2.035635958,1.123937108,-22
2002-07-01,99.18,9918,99.8,96.89,97.03,9703,20270200,92.61263367,91.09270855,90.83814275,78.14041746,2.159008861,1.330951459,-20
2002-06-28,99.24,9924,100.5,98.88,98.96,9896,28184200,93.21714475,91.47647886,90.91895725,77.64842841,2.385024567,1.54176608,-5
2002-06-27,98.5,9850,99.49,96.57,99.43,9943,31616400,93.80884525,91.8644555,91.00364424,75.1187905,2.572415509,1.747895966,17
2002-06-26,95.2,9520,98.15,95.19,97.72,9772,37913600,94.18133618,92.15009182,91.07047365,65.92153285,2.553506242,1.909018021,1
2002-06-25,100.3,10030,100.89,97.54,97.56,9756,33355000,94.50311369,92.41398978,91.13504605,65.98173516,2.49682797,2.026580011,-23
2002-06-24,98.61,9861,100.69,97.25,99.8,9980,37169700,95.00757905,92.77428296,91.2212645,66.68157424,2.602657495,2.141795508,5
2002-06-21,100.47,10047,100.93,98.68,99.28,9928,31190700,95.41447628,93.09163501,91.30145092,66.59222867,2.614430969,2.2363226,-20
2002-06-20,102.26,10226,103.05,100.96,101.21,10121,25691000,95.96643092,93.48765282,91.40004345,67.89699571,2.74782123,2.338622326,-13
2002-06-19,103.5,10350,104.43,102.24,102.52,10252,21540700,96.59058036,93.92825512,91.51068978,71.79379715,2.925516492,2.456001159,-24
2002-06-18,103.74,10374,105.03,103.63,104.97,10497,21628500,97.38862032,94.46687682,91.64461327,70.52124398,3.226838802,2.610168688,8
2002-06-17,101.92,10192,104.34,101.85,104.12,10412,17647200,98.0297041,94.93776088,91.76874647,64.2621405,3.358338176,2.759802585,26
2002-06-14,100.31,10031,101.56,98.5,101.4,10140,39267500,98.35068466,95.25299206,91.86457984,54.60555311,3.206113033,2.849064675,-2
2002-06-13,102.13,10213,103,101.34,101.55,10155,21043900,98.65538136,95.56016317,91.96095218,65.86134454,3.062277232,2.891707186,-11
2002-06-12,101.71,10171,102.81,100.78,102.58,10258,31266000,99.02915457,95.90259424,92.06661435,69.4828469,2.996852861,2.912736321,6
2002-06-11,104.13,10413,104.54,101.73,101.96,10196,19990700,99.3082827,96.19807745,92.16505599,63.62631288,2.861983591,2.902585775,-18
2002-06-10,103.24,10324,104.46,103.02,103.74,10374,18759900,99.73035102,96.56597611,92.28022957,63.32218506,2.865695889,2.895207798,3
2002-06-07,101.78,10178,103.92,101.72,103.34,10334,24011600,100.0741271,96.8964163,92.39027703,60.94012311,2.80403805,2.876973848,-2
2002-06-06,105.54,10554,105.6,103.15,103.46,10346,22998500,100.3965912,97.21659111,92.50042353,67.62899263,2.733348426,2.848248764,-21
2002-06-05,104.95,10495,105.67,104.35,105.61,10561,19695900,100.8931063,97.62602569,92.63086708,72.03065134,2.818325519,2.842264115,9
2002-06-04,104.15,10415,105.2,103.55,104.63,10463,25856200,101.249001,97.96768298,92.75026143,64.19753086,2.774608706,2.828733033,2
2002-06-03,107.09,10709,107.6,104.13,104.37,10437,26056300,101.546239,98.27999112,92.86588072,65.19402985,2.687997428,2.800585912,-27
2002-05-31,107.4,10740,108.56,106.85,107.22,10722,19826300,102.0865972,98.71608912,93.00870778,67.00622524,2.816857567,2.803840243,2
2002-05-30,106.55,10655,107.51,105.9,107,10700,18217900,102.5545403,99.12018233,93.14792462,63.51025332,2.868165568,2.816705308,-3
2002-05-29,107.62,10762,108.02,107.13,107.3,10730,14773300,103.0064888,99.51919783,93.28874129,58.07345807,2.89961012,2.83328627,-8
2002-05-28,109.05,10905,109.13,107.45,108.1,10810,24236900,103.4915851,99.93777354,93.436117,63.83866481,2.955019839,2.857632984,-6
2002-05-24,109.98,10998,110.2,108.61,108.69,10869,11877000,103.9866723,100.3647114,93.58789693,79.75510204,3.011822099,2.888470807,-13
2002-05-23,109.26,10926,110.36,108.48,110.1,11010,13879800,104.5688939,100.8396035,93.75219646,81.64322724,3.134481168,2.937672879,10
2002-05-22,108.22,10822,109.12,108,108.94,10894,15844200,104.9851898,101.2347448,93.90331889,73.31378299,3.102325382,2.97060338,2
2002-05-21,110.11,11011,110.48,108.32,108.7,10870,16877200,105.3389812,101.5989036,94.05054954,75.4147813,3.022632668,2.981009237,-10
2002-05-20,110.64,11064,110.69,109.49,109.7,10970,13833800,105.7543163,101.9940791,94.20626547,73.87820513,3.00552148,2.985911686,-11
2002-05-17,110.66,11066,111.25,110.1,110.9,11090,27823700,106.2443814,102.4285142,94.37237228,78.46385542,3.053590818,2.999447512,4
2002-05-16,109.7,10970,110.48,109.33,110.36,11036,28092000,106.6363451,102.815416,94.53145315,75.18248175,3.0133763,3.00223327,5
2002-05-15,109.5,10950,110.91,109.29,109.79,10979,29535300,106.9366932,103.1556396,94.68327949,67.24422442,2.902058644,2.982198345,-4
2002-05-14,109.62,10962,110.37,109,110.22,11022,34201200,107.2493891,103.5002425,94.83787372,74.15730337,2.816074057,2.948973487,21
2002-05-13,106.22,10622,107.95,105.79,107.87,10787,14677700,107.3084949,103.7134014,94.96754662,62.81112738,2.529150815,2.865008953,20
2002-05-10,107.97,10797,108.05,105.6,105.72,10572,18958900,107.1572097,103.8112843,95.07453621,44.21296296,2.104021201,2.712811402,-19
2002-05-09,108.65,10865,109.1,107.58,107.75,10775,18085600,107.2136659,104.0034168,95.20066022,52.53893026,1.908902316,2.552029585,-12
2002-05-08,107.05,10705,109.36,106.79,109.01,10901,27917400,107.3847453,104.2476403,95.33806659,55.43547362,1.834790342,2.408581737,37
2002-05-07,106.1,10610,106.32,104.9,105.1,10510,21910000,107.1671505,104.2892189,95.43520026,42.03821656,1.443907282,2.215646846,-4
2002-05-06,107.64,10764,107.99,105.31,105.47,10547,23630400,107.0055171,104.3468179,95.53504901,41.35338346,1.150720756,2.002661628,-20
2002-05-03,108.6,10860,108.76,107.2,107.58,10758,18185500,107.0602298,104.5045341,95.65489927,43.47826087,1.076221674,1.817373637,-11
2002-05-02,109.1,10910,109.91,107.78,108.76,10876,15666800,107.2221127,104.7121178,95.78529828,49.53464323,1.099719868,1.673842883,-4
2002-05-01,107.97,10797,109.25,106.8,109.18,10918,24575600,107.4085781,104.9300633,95.9185789,51.2295082,1.139101986,1.566894704,12
2002-04-30,107.02,10702,108.64,106.64,107.86,10786,19473500,107.4515707,105.072987,96.03739901,45.36290323,1.051676558,1.463851075,9
2002-04-29,107.93,10793,108.26,106.63,106.86,10686,17724400,107.3952306,105.1601584,96.14508658,39.71486762,0.891423854,1.349365631,-5
2002-04-26,109.79,10979,110.01,107.29,107.39,10739,19769800,107.3947325,105.2689312,96.25697626,42.4350484,0.797990268,1.239090558,-20
2002-04-25,109.21,10921,109.74,108.72,109.47,10947,25451500,107.592377,105.4738614,96.38844914,49.24314096,0.881619335,1.167596313,0
2002-04-24,110.56,11056,111.81,109.4,109.41,10941,18902700,107.765484,105.6658681,96.51801681,48.05007222,0.932307415,1.120538534,-11
2002-04-23,111.09,11109,111.48,110.17,110.52,11052,16967000,108.0278188,105.902655,96.65734002,56.7844342,1.049942721,1.106419371,-5
2002-04-22,112.38,11238,112.43,110.84,111,11100,13922900,108.3108837,106.151306,96.80005306,64.78163494,1.168432574,1.118822012,-17
2002-04-19,113.2,11320,113.24,112.56,112.88,11288,10499200,108.7460376,106.479535,96.96005253,64.48334274,1.397922543,1.174642118,3
2002-04-18,112.9,11290,113.46,111.15,112.47,11247,25204800,109.1007007,106.7717528,97.11438036,60.26097272,1.529085082,1.245530711,-5
2002-04-17,113.39,11339,113.67,112.6,112.96,11296,12920100,109.468253,107.0736185,97.27204822,79.24107143,1.653510603,1.327126689,-3
2002-04-16,111.7,11170,113.32,111.67,113.2,11320,15040900,109.8236575,107.3724664,97.4305353,79.03831705,1.75129686,1.411960723,23
2002-04-15,111.62,11162,111.86,110.2,110.57,11057,17394900,109.8947377,107.5284436,97.56127625,60.80983369,1.598151655,1.44919891,-8
2002-04-12,111.02,11102,111.65,110.04,111.42,11142,14950600,110.0400008,107.7182757,97.699174,59.85185185,1.527759809,1.464911089,7
2002-04-11,112.89,11289,113.05,110.5,110.59,11059,25453700,110.0923817,107.8583598,97.82744092,55.06829619,1.388988308,1.449726533,-25
2002-04-10,112.1,11210,113.54,112.09,113.41,11341,17199300,110.4083453,108.1291715,97.98249126,68.00778715,1.489392535,1.457659734,11
2002-04-09,113.18,11318,113.18,111.93,112.14,11214,15122700,110.5732648,108.3248217,98.12336199,66.83673469,1.449773141,1.456082415,-7
2002-04-08,111.32,11132,113.03,111.23,112.93,11293,16470100,110.7977158,108.5494645,98.27069172,67.37766625,1.465230616,1.457912055,2
2002-04-05,113.19,11319,113.63,112.18,112.69,11269,19404900,110.9779333,108.7514418,98.41416743,61.41843972,1.44149809,1.454629262,0
2002-04-04,112.6,11260,113.4,112.23,112.67,11267,23549000,111.1390825,108.942591,98.55601651,61.59317212,1.40488146,1.444679702,-5
2002-04-03,114.01,11401,114.21,112.16,113.14,11314,25658500,111.3296461,109.1473427,98.70113077,59.76154993,1.39767605,1.435278971,-8
2002-04-02,113.98,11398,114.95,113.77,113.94,11394,15669500,111.5782512,109.3811308,98.85276131,60.69868996,1.439920517,1.436207281,-6
2002-04-01,114.23,11423,115.1,113.5,114.57,11457,17711000,111.8631797,109.6342464,99.00915175,56.76541233,1.506865094,1.450338843,0
2002-03-28,114.97,11497,115.77,114.5,114.52,11452,17532900,112.1162102,109.8725759,99.16348855,58.45012366,1.538153692,1.467901813,-1
2002-03-27,114.03,11403,115.01,113.76,114.57,11457,19020300,112.3499045,110.1017185,99.31678717,56.88622754,1.549127339,1.484146918,2
2002-03-26,113.52,11352,115.02,113.47,114.27,11427,19947600,112.5327707,110.3050493,99.46557535,54.55319149,1.516139428,1.49054542,5
2002-03-25,115.09,11509,115.36,113.3,113.61,11361,17499600,112.635364,110.4662664,99.6063159,65.54192229,1.420366685,1.476509673,-13
2002-03-22,115.5,11550,115.94,114.7,115.04,11504,15235400,112.8643769,110.6893754,99.75988489,67.47104247,1.443218618,1.469851462,-3
2002-03-21,115.3,11530,115.9,114.12,115.29,11529,25846800,113.0953887,110.9137961,99.9144134,74.02862986,1.464618639,1.468804897,0
2002-03-20,116.5,11650,116.58,115.19,115.24,11524,17114500,113.2996374,111.1248304,100.0669068,63.05278174,1.460705622,1.467185042,-19
2002-03-19,117.3,11730,117.74,116.82,117.45,11745,17912000,113.69491,111.4333753,100.2398729,83.39622642,1.617289947,1.497206023,6
2002-03-18,117.1,11710,117.56,116.1,116.67,11667,17548900,113.9782519,111.6888204,100.4033568,73.55163728,1.659317096,1.529628238,0
2002-03-15,115.97,11597,116.95,115.9,116.65,11665,21220100,114.2327041,111.9308291,100.5650149,75.64766839,1.671739312,1.558050453,6
2002-03-14,116.04,11604,116.43,115.63,115.88,11588,11168100,114.3895894,112.1234716,100.7174028,68.94923259,1.600996156,1.566639593,-2
2002-03-13,116.63,11663,116.75,115.64,116.04,11604,17175300,114.5467714,112.3145218,100.8698665,67.76960784,1.540089168,1.561329508,-10
2002-03-12,116.1,11610,117.25,115.94,117.17,11717,17153600,114.7966027,112.5513744,101.0320568,69.02237927,1.564961594,1.562055925,-1
2002-03-11,116.89,11689,117.9,116.43,117.24,11724,15621800,115.0293072,112.7800878,101.1933299,66.83480454,1.572198264,1.564084393,2
2002-03-08,117.38,11738,117.9,116.48,116.99,11699,19930100,115.2160398,112.9854494,101.3505107,65.19065191,1.54000821,1.559269156,4
2002-03-07,117.36,11736,117.5,115.57,116.5,11650,19330800,115.3383218,113.1568909,101.5012519,61.26021004,1.458149812,1.539045287,-3
2002-03-06,115.1,11510,117.15,115.07,116.75,11675,20143200,115.4727673,113.3321645,101.6529807,64.55399061,1.397341667,1.510704563,11
2002-03-05,115.33,11533,116.4,114.97,115.38,11538,22718900,115.4639323,113.4320589,101.789568,59.58829902,1.224488088,1.453461268,-4
2002-03-04,113.9,11390,115.99,113.65,115.75,11575,27184600,115.4911769,113.5451292,101.9284778,54.34516524,1.104622883,1.383693591,17
2002-03-01,111.72,11172,113.85,111.51,113.74,11374,26273600,115.3243981,113.5546351,102.0460053,42.19536757,0.837781223,1.274511118,23
2002-02-28,111.83,11183,112.75,111.03,111.15,11115,23755400,114.9268364,113.4373358,102.1365924,33.60064154,0.412560194,1.102120933,-5
2002-02-27,111.96,11196,112.86,110.65,111.65,11165,28597900,114.6147567,113.3501487,102.2312531,23.04832714,0.114594313,0.904615609,3
2002-02-26,111.6,11160,112.04,110.57,111.22,11122,22346500,114.2914466,113.246239,102.3206934,23.82324688,-0.154462651,0.692799957,-3
2002-02-25,109.74,10974,111.81,109.7,111.45,11145,17458700,114.0208326,113.1586176,102.4115323,25.51789077,-0.34515443,0.48520908,16
2002-02-22,108.35,10835,109.94,107.87,109.64,10964,26572900,113.6036105,112.9869777,102.4834573,23.24185249,-0.635010901,0.261165084,12
2002-02-21,109.93,10993,110.63,108.26,108.3,10830,26288600,113.0985047,112.7583447,102.5413334,19.85981308,-0.961764423,0.016579182,-21
2002-02-20,109.05,10905,110.59,107.82,110.59,11059,29242800,112.8595995,112.6525718,102.6214196,26.5,-1.024129553,-0.191562565,16
2002-02-19,110.15,11015,110.29,108.61,108.76,10876,15988100,112.4691614,112.4626902,102.6825,23.0964467,-1.207303036,-0.394710659,-20
2002-02-15,112.15,11215,112.24,110.71,110.89,11089,18366800,112.3187651,112.3859736,102.7641667,32.70975057,-1.167142056,-0.549196938,-11
2002-02-14,112.51,11251,112.97,111.59,112.06,11206,20453800,112.2941208,112.3700725,102.8566625,37.88209607,-1.029042802,-0.645166111,-2
2002-02-13,111.48,11148,112.54,111.35,112.27,11227,16781100,112.2918236,112.3651909,102.9503276,37.74617068,-0.892366261,-0.694606141,10
2002-02-12,110.96,11096,111.71,110.03,111.09,11109,13942500,112.1773642,112.3029864,103.0313193,38.14262023,-0.869245139,-0.729533941,-4
2002-02-11,110.05,11005,111.64,109.82,111.44,11144,18792400,112.107139,112.2608895,103.1149878,38.07415606,-0.813304145,-0.746287982,12
2002-02-08,108.63,10863,110.75,108.3,110.09,11009,19277800,111.9150306,112.1549925,103.1843909,39.51751867,-0.867899615,-0.770610308,19
2002-02-07,108.72,10872,109.86,108,108.02,10802,23445400,111.5440753,111.9532855,103.2325064,40.73416223,-1.065911454,-0.829670537,-7
2002-02-06,109.65,10965,109.74,108.06,108.7,10870,29486000,111.273211,111.7945887,103.2869093,41.35910955,-1.154656782,-0.894667786,-5
2002-02-05,109.4,10940,110.49,108.53,109.17,10917,33614000,111.0729052,111.66656,103.3454476,44.00935126,-1.173535238,-0.950441277,-7
2002-02-04,112.23,11223,112.23,109.44,109.85,10985,24243400,110.956438,111.5779473,103.4101695,45.44419134,-1.120707416,-0.984494505,-25
2002-02-01,113.09,11309,113.3,112.17,112.65,11265,15838500,111.1177296,111.6302425,103.5021081,58.11320755,-0.843184679,-0.95623254,-5
2002-01-31,112.15,11215,113.3,111.62,113.18,11318,19909200,111.3141363,111.7058405,103.5984055,63.75422773,-0.573864191,-0.87975887,11
2002-01-30,110.39,11039,113.39,108.4,111.87,11187,34711800,111.3670757,111.7138483,103.6807099,53.81861575,-0.460819772,-0.79597105,14
2002-01-29,113.85,11385,114.13,110.05,110.28,11028,27720800,111.2635447,111.6439044,103.7463745,54.60048426,-0.493838306,-0.735544501,-32
2002-01-28,113.9,11390,114.19,112.92,113.86,11386,10589200,111.5108262,111.7520067,103.8470076,58.26377295,-0.228495696,-0.63413474,2
2002-01-25,113.12,11312,114.18,113.04,113.55,11355,12810700,111.7050332,111.8397136,103.9435548,54.35417884,-0.042731592,-0.515854111,-1
2002-01-24,113.64,11364,114.25,113.32,113.58,11358,12142800,111.8836015,111.9246057,104.0394398,53.86887183,0.105690217,-0.391545245,3
2002-01-23,112.63,11263,113.55,112.02,113.23,11323,12438900,112.0118299,111.9882834,104.1308882,56.64596273,0.192850436,-0.274666109,7
2002-01-22,113.75,11375,113.93,112.02,112.37,11237,11689300,112.0459413,112.0069038,104.2128694,52.79951836,0.190336642,-0.181665559,-7
2002-01-18,113,11300,113.85,112.67,113.15,11315,17028000,112.1510898,112.0626646,104.3017961,59.53865337,0.248420289,-0.095648389,-5
2002-01-17,113.76,11376,114.24,113.4,113.67,11367,17283400,112.2957479,112.1410712,104.395012,69.49620428,0.332577901,-0.010003131,7
2002-01-16,114.3,11430,114.4,112.69,112.82,11282,17067000,112.3456767,112.1741896,104.4788428,64.05184175,0.326917022,0.057380899,-21
2002-01-15,114.55,11455,115.39,113.9,115.15,11515,20219900,112.6127551,112.3193511,104.5850234,68.09927361,0.504625257,0.146829771,8
